temperature,humidity,gas_level,label
44.68605436292884,28.70129888693301,418.6667222621655,WARNING
22.21913642461682,69.21102174137563,130.81296941270398,SAFE
44.44629781932265,25.338571362258534,273.3433009439961,WARNING
22.702829137112982,51.26724326985243,125.28302271243551,SAFE
60.15556386201394,27.131108557669165,221.76332641026562,WARNING
24.771569385966,85.85273312475903,90.8471576086462,SAFE
35.96080137180851,45.942035302202996,67.89277814993952,SAFE
45.729556277022404,26.186574530828658,343.5712933659995,WARNING
24.653728289300815,73.73366764488385,77.71132775553531,SAFE
72.30281696054509,16.309638216027484,493.28421718913023,FIRE
42.42971688316405,27.129664900251196,387.85201358205813,WARNING
30.459117590335207,79.27288268979228,58.51650527908796,SAFE
27.895182171571932,72.15694499684047,111.17615246716346,SAFE
31.57050505364339,57.68212514829624,52.11616763401189,SAFE
95.2480710791545,12.897906995467183,859.4025123671948,FIRE
26.989809096045196,88.92062204756462,45.066025771518404,SAFE
31.845224128342718,68.17200074609667,49.36353612664604,SAFE
15.904901435375722,50.494946130451204,84.26388339401223,SAFE
78.28114832077127,13.611349998445302,759.5566304680316,FIRE
39.52099850057947,20.59710478297857,285.0072718583408,WARNING
17.756903448674706,60.19268271316326,143.1491644695023,SAFE
19.184347001391238,83.78035294560829,143.53385545603592,SAFE
37.80054173597708,69.50170497601184,145.53220203038472,SAFE
40.32566583182398,31.59524561685941,202.19321985654108,WARNING
30.924149041551527,55.4999770192197,105.03962039453447,SAFE
85.49200784102625,10.36611165869951,497.81675838073977,FIRE
65.73183293173322,8.79253031357105,481.0836299382165,FIRE
33.43325285312793,62.64421096070577,120.09235790532668,SAFE
17.28715203346494,55.942748594975434,116.6720318226791,SAFE
19.27186065611927,61.762901919905964,141.4356674538473,SAFE
22.683149210381693,77.97145727656262,78.54328626886436,SAFE
35.640138321396485,50.37214551021886,69.34114054629819,SAFE
16.816290730389056,55.77795764592921,125.34939344402284,SAFE
79.46180675809792,11.89552963434252,823.7535101149762,FIRE
24.40088593525622,46.14238600471552,48.73831168394284,SAFE
23.159739712227637,87.37765702285162,110.22871760674968,SAFE
61.80415442773609,32.87980565345534,382.3957859379053,WARNING
31.538055819237645,58.370477203042874,97.96855683562767,SAFE
30.365958141124864,54.224293293711945,65.17772763132159,SAFE
31.8244186729922,82.1012182922047,47.572350792337936,SAFE
26.330216161836,59.79382246293787,106.00810251800709,SAFE
20.56260269071039,49.18962455126547,137.66589095439923,SAFE
27.449131309550538,88.33464017365476,71.02465992464232,SAFE
19.89082065653521,46.49352095530918,66.47356814888686,SAFE
33.45524104238046,60.356000239097426,83.30200882540399,SAFE
22.19714960466292,83.63279045481995,45.802428412344845,SAFE
61.625234893087196,27.536404660266697,178.36690343231646,WARNING
15.790935985650023,85.91941809354519,61.05359779200203,SAFE
91.27765809129257,15.9602396154909,645.4093037706253,FIRE
17.848458614233802,48.174103691683044,139.13154044230518,SAFE
20.825264821022447,45.44904494963022,116.81323948258944,SAFE
51.735061573839204,26.078113260566717,373.42521948897667,WARNING
30.8790810584754,46.76904629284945,125.92924786908512,SAFE
46.65789437788367,33.80845033638757,165.15224124968464,WARNING
15.261133829650639,66.08972888973568,36.756393081820484,SAFE
73.3039027279998,9.464771410223252,727.4315718433672,FIRE
21.346221970752577,79.5861598910941,57.15269160038234,SAFE
21.318825086948948,62.75592340189409,80.61938142465976,SAFE
92.80344787824997,6.682466597948016,599.2597672937716,FIRE
29.372104290960976,70.72856924146869,129.93964521459253,SAFE
17.314662006041267,55.79433507401751,47.03663877131927,SAFE
17.9462021664226,60.222037769752426,141.370036839126,SAFE
19.84621416894567,88.08516085671432,31.06359421361627,SAFE
31.022968949168522,86.5124721529783,114.86863611760783,SAFE
26.25741348638395,89.35427043497702,59.04663258138005,SAFE
22.549361430601806,65.42954600398646,121.49363504098422,SAFE
30.916258886773058,65.60680474953125,57.182595124332686,SAFE
23.17510475937342,75.114856346619,88.05630478327767,SAFE
19.36713256920616,46.75310308568089,77.01730735406059,SAFE
21.32053881760713,82.01764433311553,80.84859043785154,SAFE
34.261867951231814,55.79189784929656,53.394992579835666,SAFE
94.35176286693199,16.131187771832423,575.634218769631,FIRE
76.65325864368306,16.38000509231194,568.8746967710064,FIRE
42.71909469162321,41.86859124141415,371.22943242813665,WARNING
26.87490801092749,59.533041282356066,125.42234337224444,SAFE
26.449687684788675,49.74631649804837,108.81361256691528,SAFE
56.009995142384554,42.78942218157631,253.68605067023685,WARNING
82.02370698311128,10.073661239511928,800.9509991880489,FIRE
44.36028023405154,43.31259882743456,407.8508926874694,WARNING
53.05046810609383,26.40052932653783,345.24838514679846,WARNING
55.252001593278685,22.03618032227898,280.50437830206704,WARNING
42.221777824411625,38.794954089673325,320.48058488063054,WARNING
36.08261042434777,64.39433492309833,68.26401819853666,SAFE
59.60371473430605,26.04147302047963,170.4111942275009,WARNING
54.554138454869516,23.930097088923855,438.70141724436206,WARNING
29.219015456274004,49.55052042552556,40.092816733799694,SAFE
42.55217430771899,34.519920746336894,364.31626861118775,WARNING
16.921073037640433,54.500667415111685,120.29620051037932,SAFE
50.422770917057576,24.836180700298435,213.11162445895073,WARNING
74.27622213491917,14.11526874779747,697.031511502717,FIRE
23.95379912296546,57.99121815468149,72.6807259757939,SAFE
34.01067470640368,81.04413151815142,42.53454217201816,SAFE
41.23351909366932,33.29832443881979,235.35358792273325,WARNING
22.992932292216356,47.265728713620895,36.33183094315231,SAFE
37.726853746956614,66.83537050944102,51.49967019481811,SAFE
36.1795004997608,72.74926415343322,125.58447491714116,SAFE
80.45369036326139,13.340430790269384,916.8221719047228,FIRE
47.18602085018394,41.39812973978245,280.403444494941,WARNING
37.308031149735875,82.89535154110689,130.59944456533654,SAFE
33.78307059363734,84.83574954184044,40.404788111476826,SAFE
64.96114177781197,20.62043028612873,400.5732180476597,WARNING
22.43366743647737,68.34557797845147,114.36227506742134,SAFE
30.38751375856949,65.80330024502732,79.41186499014103,SAFE
21.646276073184346,61.96742689507644,77.19848044622265,SAFE
20.391788800264838,60.52876854809552,33.612464665358274,SAFE
16.6508435432098,75.7177749550531,59.03180163786355,SAFE
44.637101849609515,42.871053746291366,250.6220440489041,WARNING
28.575305337989004,61.24382536230121,40.989848799196096,SAFE
33.30323139703032,85.05024038179047,70.5594188221843,SAFE
35.26058869252931,47.232265875726725,60.84752306270505,SAFE
86.32183869876641,19.50394063699428,595.5284115345664,FIRE
20.600092821254883,86.71655451583379,37.2320868347473,SAFE
72.51605758429251,11.051462644148021,606.2572820750881,FIRE
40.76296884741971,30.262467842434482,429.9578751147055,WARNING
23.428615302042154,62.82777112241649,113.45606480278346,SAFE
51.45111107769743,28.238260344349918,282.18093421775245,WARNING
23.614422733489338,87.78214378844623,117.83927301736861,SAFE
29.982668932092878,82.33838116682406,54.770552611272386,SAFE
23.26180118060188,82.05985019753186,128.48353929201352,SAFE
57.76056390673553,24.34909264758347,258.36481769274354,WARNING
96.9404476273688,18.26887064686937,865.4904998835696,FIRE
18.749439617742382,55.521577489187884,32.84493043734221,SAFE
29.52007372111574,71.62637230378465,114.31605277026196,SAFE
22.723776386755294,72.6781389306614,141.22890745750368,SAFE
18.248141497582438,70.68948375777643,52.232442645998844,SAFE
59.39857372577609,24.672682411252953,169.9979489469918,WARNING
60.953583836495994,27.228758361353773,435.6780235086971,WARNING
32.50386917576801,87.7847718479102,114.30486018417683,SAFE
15.176272750932183,54.8580964095836,34.406563500098535,SAFE
34.403942273191944,89.15366381238522,125.17714487960873,SAFE
50.44345585228061,36.782610589106994,198.6550117223632,WARNING
31.050154066618912,85.51188500409316,125.06294337620113,SAFE
41.61200991483714,43.832679189559315,171.799676274347,WARNING
31.514326096921035,61.74196055154933,41.09394204444799,SAFE
19.52929120242885,87.81434146628246,149.37831527591413,SAFE
22.80735442848454,81.66713011859305,39.613781566161016,SAFE
17.945054296028765,51.83562120805325,46.659260717929214,SAFE
37.62536641381049,47.25789076439883,41.60334717450806,SAFE
36.914745391057636,59.703414391351835,72.53099385516659,SAFE
39.0818653314032,44.608049470351034,265.04433677251274,WARNING
52.43297270841306,36.878247146110496,275.23448516893876,WARNING
20.97242929585952,88.63756347590896,81.74806437498694,SAFE
50.71204332287925,24.973244494875956,330.5059825861395,WARNING
82.02302352888017,12.864527622873403,881.7895238599319,FIRE
61.186114150298664,35.84458211868219,225.960349010993,WARNING
34.94172441081632,71.04039338575771,82.63385030275086,SAFE
49.092042680320546,25.44249497143081,439.8064377390626,WARNING
59.71810918171792,21.645746084078844,357.77184002327454,WARNING
57.26882764402815,41.84195086401872,188.040539738028,WARNING
37.651347576133695,82.75041389006704,44.95952174439202,SAFE
60.52676948523376,34.43383503049169,343.9222125684267,WARNING
81.82751588629046,21.864271479746208,827.6577328447205,FIRE
31.31437905487002,52.52945868004772,123.67580609106686,SAFE
43.98804628220575,39.51177845950387,210.35256968666383,WARNING
32.67028851888392,63.799505197530024,80.56284027324841,SAFE
52.75486174768516,22.283831068088894,376.99396480571966,WARNING
27.693857291813167,70.24220871909239,135.1984323190014,SAFE
92.8931626405476,15.037243752834152,503.30452988684715,FIRE
23.103522247808403,46.939504902674585,51.491392719381786,SAFE
79.78560265108077,11.767482030015923,464.5457964287171,FIRE
32.428860888628634,57.686326001876324,68.16475340334239,SAFE
56.94047573955948,31.48359138984891,166.53046054764934,WARNING
25.100102897115022,61.96249932412084,85.52157428035278,SAFE
34.5827740281372,54.38297314608011,141.67142575726996,SAFE
16.58133984771721,69.73727648234899,80.05971347708424,SAFE
26.006152508149018,86.79867974305046,69.83658056830146,SAFE
16.935219194886123,52.273292134257616,137.8265026232495,SAFE
82.34788723091364,12.159021375379387,675.7875313932853,FIRE
62.527072896251376,39.532266185142305,155.82037368546463,WARNING
21.305695330875537,48.5738716045044,40.27898995157166,SAFE
70.63850081397477,21.93221731749822,548.9997891358778,FIRE
74.81621284716283,17.42875071106056,583.2008950765722,FIRE
31.895990916342306,46.07758193717176,100.1793373566949,SAFE
16.049921146554826,51.301084389899295,63.21771693495669,SAFE
73.81351457031961,21.677501314956295,787.5393832490611,FIRE
23.07804590902196,49.219943681565745,88.3356582257909,SAFE
59.79606453180877,31.490818858911506,217.0807644971013,WARNING
20.480662422721107,55.097234090990796,90.54035088658028,SAFE
26.93837519089022,48.04256536164967,126.04278093868339,SAFE
15.883220178505924,61.571254832780994,147.4838208950001,SAFE
25.437159451823703,55.62227085059088,38.81960967960152,SAFE
87.4773372950944,9.175736758829846,510.10369495248796,FIRE
58.729644678287116,22.849147177981028,343.1723871203294,WARNING
95.5751357015907,17.96758389888869,732.1924701024275,FIRE
17.172188097386353,75.73530480373606,38.54263781522748,SAFE
32.68671054915174,87.51445784470926,131.95768688128936,SAFE
18.382690061367875,86.69644313226725,89.05395516954458,SAFE
39.308534276847205,25.256904447546535,319.7665815305277,WARNING
28.270577085606682,60.54663841755506,126.36142578315847,SAFE
16.964269693742597,88.7607625512556,92.16125176513175,SAFE
20.563558049953297,45.55818163247917,86.2521558557407,SAFE
36.034619268516856,64.53094377189414,61.04539705865292,SAFE
63.71112839240105,33.32638225236778,339.4633136028481,WARNING
18.211978859395195,46.34881154427051,66.95159299094291,SAFE
35.30885797108478,54.11846853609044,100.51030453312822,SAFE
76.03258580820501,6.960118535763838,508.84519364604284,FIRE
37.88287992086801,52.825286214876925,77.54904226831906,SAFE
39.017829541412105,29.179240642375568,312.68999268632376,WARNING
34.18532573101554,78.32142593790836,47.14203447610063,SAFE
22.86788022046587,81.95657871024058,43.275808434624864,SAFE
34.301149084546864,52.23058131203303,32.99659945404595,SAFE
39.346223952777436,23.747731331178493,311.2743414154543,WARNING
27.238610161102258,49.82274051028992,83.68948401881455,SAFE
76.6678743340797,12.635098036814263,763.865518439434,FIRE
57.87295581150377,28.000402827184793,301.813407723551,WARNING
18.012396088866005,72.26986352719615,131.93356874708826,SAFE
46.648066047412044,42.66633242379997,207.37263872283643,WARNING
47.37678880625384,26.630713062566866,355.8273461830461,WARNING
24.947451201593033,59.03172598883668,90.73702354082928,SAFE
51.545877482173466,38.13670421125407,183.96936697773762,WARNING
43.263454762194314,40.67169617933405,318.7966268708227,WARNING
27.862017030674536,68.1633987190551,41.94956562480347,SAFE
37.553069222396644,54.661314935850996,38.06810161086734,SAFE
60.415477877335576,36.60030570169006,251.51035977756476,WARNING
35.472231809227594,60.56448573320358,48.53516966679885,SAFE
36.63054744011703,87.92678596511644,139.78372682645383,SAFE
27.022855075785863,64.23934582613474,33.05029520929142,SAFE
32.7312024268132,83.01524526525995,121.32287891315987,SAFE
57.88477571471496,21.291433927866027,164.78834782932492,WARNING
50.144707749019574,38.90890136859086,388.24036851968174,WARNING
28.414805023188805,45.50861414650601,124.48463497791276,SAFE
16.68737355157086,74.8415812038844,101.44396441882472,SAFE
15.233017232638097,73.6243220884294,139.5944337091484,SAFE
67.78757951621681,12.303246638625295,754.8774289460105,FIRE
16.30827214888587,79.49372922997323,114.2528944936551,SAFE
19.162469912318265,83.44732920163106,89.07334277376418,SAFE
22.559284543508067,75.26333052346672,120.2849435325216,SAFE
59.333547090604924,25.44452004418921,353.11134446460306,WARNING
34.920199573068906,87.6030178015528,42.708696528450915,SAFE
35.17958065434297,78.3345877989392,113.64188891943216,SAFE
15.50752141969269,89.21345725152173,40.33585668764164,SAFE
45.415978484273445,31.860872853679354,250.13297912093935,WARNING
97.67876171465272,14.220571523237458,740.1010550469528,FIRE
20.715250215732713,78.47758316577045,34.02389216829353,SAFE
37.2607808014357,58.29501498648391,122.30677774057604,SAFE
36.45234168705351,69.4914284751164,54.033842144115106,SAFE
25.108768838556934,49.75491079177848,106.89915776282474,SAFE
31.986559228130158,47.8707550314119,76.46677694522484,SAFE
62.02156013943495,31.01086426640115,420.3532869652067,WARNING
35.84055304904743,59.46730655615469,87.17243836125499,SAFE
46.2285446455278,24.545211641673745,175.77311646084615,WARNING
37.227599874927364,70.09689718125198,71.6732446836609,SAFE
49.31119040556654,39.396626630069676,251.6198867323294,WARNING
53.72574707598399,24.66475242182919,206.46965993071368,WARNING
26.371667008159374,47.590144200748995,95.94346587884826,SAFE
26.458501478422196,69.9913597921934,116.30421339267166,SAFE
21.17692985143378,49.54401480679925,50.09893069129292,SAFE
19.960528505147494,74.64984616046958,77.26372867849902,SAFE
29.815432093946065,47.16837055769833,73.2060559081174,SAFE
73.98315914635701,15.080740711843397,964.7967984509778,FIRE
28.929671454438463,50.2741757556105,70.46478906789025,SAFE
34.15738345820725,69.31334393056383,131.35990909082693,SAFE
25.779942675284317,63.666877605194934,62.80884863168475,SAFE
34.66440244991391,84.71519445475562,85.95717073682042,SAFE
93.567974815198,21.800455957434178,663.868323060764,FIRE
81.4766837335661,19.927958348756924,772.2186673382425,FIRE
50.180511884541716,37.9674816493199,325.87064963422847,WARNING
89.67721494718828,12.666770545021844,505.41406417776693,FIRE
48.51473636209718,43.792560159763426,245.91625480195626,WARNING
39.49471505733706,33.45302525099533,171.16501911296837,WARNING
30.433298552256925,76.36608747019348,73.5579408484646,SAFE
18.80649481726408,76.7971858047398,94.24173216739881,SAFE
37.99350648558101,89.84865766832574,96.6518046723153,SAFE
23.99375598993017,55.539151691685035,56.34647078757624,SAFE
15.958476713854838,48.81564072206115,115.95880656752188,SAFE
53.1769938308272,20.146618197179034,173.55296053608296,WARNING
62.15857364933736,22.938931228023414,447.0667603845222,WARNING
89.05490515445948,6.62782137727708,957.41482269819,FIRE
66.80899879688961,7.695114694498701,896.9811738566802,FIRE
31.207657542942876,54.083405345532675,110.81189199899008,SAFE
52.65939200121185,23.234515424167522,262.74636570238226,WARNING
20.985441753660275,52.177151814361125,49.25551371254717,SAFE
49.69777517234375,39.99229655006978,371.84239616523405,WARNING
35.56639011727472,53.63402961234343,68.8045874538625,SAFE
25.677485954002172,77.52319885074621,108.80753816659296,SAFE
33.50337677593191,79.77643079806518,95.81029955922752,SAFE
95.0261214836184,10.250635287019875,812.3704723247632,FIRE
30.97674205455574,54.84220258490673,101.43639191129868,SAFE
31.763813172208778,49.29296747909448,81.44424251837204,SAFE
16.045266747853532,57.643343531650366,144.04937808918703,SAFE
34.529254459049554,62.25287134762165,50.19343062092554,SAFE
35.145310920892314,69.2592548731204,63.896691164400444,SAFE
16.312997690054242,68.90262876004644,142.39268307539538,SAFE
21.776246115962444,45.6441874950177,118.54434222738361,SAFE
18.02944565731915,83.93830915090106,48.87278498156584,SAFE
50.227850731218815,43.64287771102561,353.0460130890141,WARNING
17.750667656580937,77.09601542503478,121.2942058340277,SAFE
98.15097158951879,7.310856705244451,723.70725497787,FIRE
21.708239310313974,76.27418487569442,133.21468766270453,SAFE
21.27035201687128,63.60970956864082,44.62633120043371,SAFE
83.2229373806939,17.61741715505925,730.3545305021654,FIRE
91.62657579354325,5.269247206062862,756.7955691544889,FIRE
22.032111021287697,63.121667444755204,110.7008715208379,SAFE
25.596872805558498,89.49782435866484,87.98784910505222,SAFE
60.1312790750724,44.98375751180501,213.42937739967334,WARNING
48.72686490953946,28.42119253617882,320.84471644097755,WARNING
24.706787982935698,58.27683184443703,88.32005925571237,SAFE
78.8171360870089,13.367675115886936,934.3578176055178,FIRE
44.62254123430792,31.21019602539832,246.16085004194866,WARNING
30.71579366194962,65.06562178695367,62.83519995379991,SAFE
31.248941709198725,46.42137651715389,142.34546954924278,SAFE
23.58182022371482,87.37613939961138,50.08284386841372,SAFE
34.532138441366094,74.59258015351546,98.19703240025659,SAFE
36.99471327480731,61.95043981932581,70.70887934086036,SAFE
97.6765382242283,19.745028864961085,578.4849676199303,FIRE
27.53561913462958,89.31013827860286,142.48656797965427,SAFE
36.6402438998617,50.595562864389166,135.01603423453827,SAFE
37.11258225176714,75.56231557438032,105.7651173172052,SAFE
18.182546678572802,89.22327934096737,59.99674690425956,SAFE
31.849158235835755,54.672317036584055,33.74197620735416,SAFE
36.098212235631586,51.15683839135326,144.02848245849628,SAFE
28.402432334927674,81.56132194698773,69.23292292040102,SAFE
17.037809882631198,54.92753787200451,101.78703528764866,SAFE
55.8595875437386,42.58184055597285,179.5640554238827,WARNING
21.19071613280747,53.938422623784106,124.00646639950061,SAFE
57.296794403178794,35.09481893215295,239.67784502949996,WARNING
25.358531533938258,79.02734980028607,71.70858290867784,SAFE
97.36278868918133,6.912570265047556,502.18632658116604,FIRE
57.008849219974735,25.436323305430896,260.00366391089443,WARNING
19.52382853819493,55.68674873262228,65.98771115934434,SAFE
33.360743535811295,59.68142631185161,65.9260048446418,SAFE
18.478677060903493,55.13926184780558,60.11599936083576,SAFE
64.09795079602955,31.305377502542953,192.83569100036541,WARNING
43.56168097308878,37.732403178519206,156.3449470048249,WARNING
19.737540825170118,45.0424536870434,34.71180619783923,SAFE
27.74184487657201,69.05516486203389,53.454960044207986,SAFE
37.19561894532979,50.59337505684951,117.70409702443732,SAFE
63.259121614489146,42.80518928122956,212.80451981522964,WARNING
73.09720496200526,7.3183087855007924,558.1787070271672,FIRE
51.58296020733344,22.072864534862028,336.0004000432225,WARNING
19.760829304083817,68.24576828006906,30.6606958992505,SAFE
15.774557289112673,84.56335976705614,59.20760198622366,SAFE
41.50613936228279,36.90489365891348,407.58003209474947,WARNING
22.218016589161557,55.867528259677506,55.7895164443675,SAFE
23.56826529646967,48.09211549757824,74.34890393121279,SAFE
88.59672408152502,18.67243962443365,812.5355495300739,FIRE
63.566378285433956,26.01781464158767,221.9846711170894,WARNING
32.18280014396767,54.84212500079426,37.193196103356996,SAFE
61.827367836839684,20.50304304632685,375.8181413477928,WARNING
29.11367176875583,85.40708820496816,127.19093043634793,SAFE
